event_category,event_action,event_label,total_events,unique_events
city_landing,filters-categories_click,Side / СИДЕ ЭКСКУРСИИ,5,3
city_landing,filters-categories_click,Murmansk / Хаски питомник,13,9
city_landing,price_button_submit,Paphos / Показать предложения (4),10,10
city_landing,filters-categories_click,Bratislava / Популярные,3,3
city_landing,price_button_submit,Baikal / Показать предложения (12),2,2
city_landing,price_button_submit,Prague / Показать предложения (8),27,25
city_landing,search-tools-button_open,Tbilisi / Сортировка,162,146
city_landing,price_button_submit,Side / Показать предложения (28),2,2
city_landing,ticket-type_checkbox,Magas / Мини-группа,1,1
city_landing,filters-categories_click,Hamburg / Сначала самые дешевые,4,4
city_landing,price_button_submit,Irkutsk / Показать предложения (61),2,2
city_landing,ticket-type_checkbox,Murmansk / Групповая,46,38
city_landing,search-tools-button_open,Gagra / Все,15,14
city_landing,price_button_submit,Adler / Показать предложения (3),34,31
city_landing,price_button_submit,Sevastopol / Показать предложения (101),26,19
city_landing,price_button_submit,Tobolsk / Показать предложения (2),2,2
city_landing,price_button_submit,Krasnodar / Показать предложения (36),1,1
city_landing,filters-categories_click,Kerch / Автобусные,12,10
city_landing,ticket-type_checkbox,Sortavala / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),13,11
city_landing,price_button_submit,Rostov-on-Don / Показать предложения (38),7,5
city_landing,search-tools-button_open,New Athos / Категории,4,4
city_landing,search-tools-button_open,Derbent / Сортировка По рейтингу,1,1
city_landing,price_button_submit,Vladimir / Показать предложения (23),11,9
city_landing,filters-categories_click,Moscow / Мистика,78,57
city_landing,price_button_submit,Valencia / Показать предложения (13),1,1
city_landing,price_button_submit,Istanbul / Показать предложения (182),4,3
city_landing,search-tools-button_open,Chisinau / По рейтингу,2,2
city_landing,search-tools-button_open,Sharm-el-Sheikh / Выбрано: 3,8,6
city_landing,price_button_submit,Crete / Показать предложения (6),21,20
city_landing,search-tools-button_open,Kazan / КАЗАНЬ ДОСТОПРИМЕЧАТЕЛЬНОСТИ ЭКСКУРСИИ,1,1
city_landing,price_button_submit,Tver / Показать предложения (3),4,4
city_landing,price_first,Pitsunda,5,4
city_landing,ticket-type_checkbox,Playa del Carmen / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),1,1
city_landing,end_date_click,Playa del Carmen,5,5
city_landing,search-tools-button_open,Dubai / Для детей,4,4
city_landing,search-tools-button_open,Kaliningrad / ЭКСКУРСИИ КАЛИНИНГРАДА,18,15
city_landing,end_date_click,Torzhok,1,1
city_landing,search-tools-button_open,Vienna / Выбрано: 5,2,2
city_landing,price_second,Milan,2,2
city_landing,price_button_submit,Anapa / Показать предложения (37),4,4
city_landing,search-tools-button_open,Krasnoyarsk / Сортировка,21,21
city_landing,search-tools-button_open,Pereslavl-Zalessky / Категории Все,4,4
city_landing,price_button_submit,Moscow / Показать предложения (206),5,4
city_landing,filters-categories_click,Gelendzhik / ОБЗОРНАЯ ЭКСКУРСИЯ ПО ГЕЛЕНДЖИКУ,2,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (450),1,1
city_landing,ticket-type_checkbox,Simferopol / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),20,15
city_landing,filters-categories_click,Suzdal / ЭКСКУРСИИ ПО СУЗДАЛЮ ЦЕНЫ,2,2
city_landing,ticket-type_checkbox,Kaluga / Групповая,21,15
city_landing,filters-categories_click,Alanya / Развлечения,34,29
city_landing,search-tools-button_open,Simferopol / Категории,34,31
city_landing,price_button_submit,Anapa / Показать предложения (47),1,1
city_landing,filters-categories_click,Yuzhno-Sakhalinsk / Популярные,2,2
city_landing,search-tools-button_open,Suzdal / Церкви и храмы,1,1
city_landing,search-tools-button_open,Sevastopol / Категории СЕВАСТОПОЛЬ ЭКСКУРСИИ,1,1
city_landing,dates_filter_mobile,Tel Aviv / Завтра,3,2
city_landing,ticket-type_checkbox,Crete / Мини-группа,5,4
city_landing,price_button_submit,Yalta / Показать предложения (21),20,16
city_landing,filters-categories_click,Vladikavkaz / Индивидуальные,72,53
city_landing,pay-type_checkbox,Ulan-Ude / Оплата на месте (без предоплаты),3,2
city_landing,price_button_submit,Balaclava / Показать предложения (6),6,6
city_landing,price_button_submit,Pyatigorsk / Показать предложения (42),19,16
city_landing,filters-categories_click,Yalta / Индивидуальные,65,53
city_landing,ticket-type_checkbox,Bodrum / Групповая,7,6
city_landing,price_button_submit,Brussels / Показать предложения (4),1,1
city_landing,price_button_submit,Ekaterinburg / Показать предложения (49),4,3
city_landing,filters-categories_click,Veliky Novgorod / Необычные,20,18
city_landing,price_button_submit,Rome / Показать предложения (38),8,7
city_landing,price_button_submit,Adler / Показать предложения (257),6,5
city_landing,filters-categories_click,Saratov / Автобусные,2,2
city_landing,filters-categories_click,Pskov / Пушкинские горы,29,22
city_landing,ticket-type_checkbox,Hammamet / Групповая,1,1
city_landing,price_button_submit,Gelendzhik / Показать предложения (3),7,6
city_landing,price_button_submit,Vienna / Показать предложения (21),17,15
city_landing,filters-categories_click,Kaliningrad / Нессельбек,7,7
city_landing,filters-categories_click,Kirov / Сначала самые дешевые,1,1
city_landing,price_button_submit,Vladikavkaz / Показать предложения (22),76,60
city_landing,search-tools-button_open,Milan / По рейтингу,18,18
city_landing,price_button_submit,Nalchik / Показать предложения (12),18,17
city_landing,price_button_submit,Karlovy Vary / Показать предложения (3),1,1
city_landing,filters-categories_click,Barcelona / Шоппинг,2,2
city_landing,dates_filter_mobile,baltiysk / Сегодня,1,1
city_landing,filters-categories_click,Kirov / Однодневные,3,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (182),2,2
city_landing,filters-categories_click,Palermo / Сначала самые дешевые,1,1
city_landing,price_button_submit,Adler / Показать предложения (32),12,11
city_landing,search-tools-button_open,Tbilisi / Мцхета,6,6
city_landing,price_button_submit,Kaliningrad / Показать предложения (184),2,2
city_landing,filters-categories_click,Saint Petersburg / Со скидками,215,147
city_landing,search-tools-button_open,Baku / Сначала самые популярные,1,1
city_landing,filters-categories_click,Kaliningrad / ЭКСКУРСИИ ПО КАЛИНИНГРАДУ ЦЕНЫ,2,2
city_landing,price_button_submit,Voronezh / Показать предложения (11),1,1
city_landing,price_button_submit,Istanbul / Показать предложения (149),2,2
city_landing,search-tools-button_open,Yessentuki / Выбрано: 3,10,7
city_landing,price_button_submit,Ryazan / Показать предложения (6),2,2
city_landing,ticket-type_checkbox,Rodos / Групповая,4,3
city_landing,filters-categories_click,Brasov / Индивидуальные,1,1
city_landing,filters-categories_click,Krasnodar / ЭКСКУРСИИ КРАСНОДАР,6,4
city_landing,search-tools-button_open,Svetlogorsk / Выбрано: 3,6,2
city_landing,filters-categories_click,Saint Petersburg / ЭКСКУРСИЯ ПО БАРАМ ПЕТЕРБУРГА,2,1
city_landing,price_button_submit,Istanbul / Показать предложения (53),14,13
city_landing,price_button_submit,Sochi / Показать предложения (151),6,4
city_landing,pay-type_checkbox,Grodno / Оплата на месте (без предоплаты),1,1
city_landing,filters-categories_click,Sri Lanka / По рейтингу,1,1
city_landing,price_button_submit,Bari / Показать предложения (2),1,1
city_landing,filters-categories_click,Athens / Для детей,5,5
city_landing,price_button_submit,Nalchik / Показать предложения (31),12,11
